pH,turbidity,TDS,temp
1.4278793375823662,-0.34299054708245424,-0.013459649938685465,-0.6475582307000795
0.5407721856692725,-1.064115618742348,-1.5311983295442226,0.688194184971851
-1.65284504686221,-1.3831141429189422,1.4878715638094102,-1.3116594922935818
1.5643168439673507,1.6892779421457478,0.633242295508829,-0.1768342625166059
-1.4464391303835906,-1.2418686647486026,-1.3847995219043019,-0.5826777978629231
-1.7106858741084932,0.30984063955513486,-1.3032927511443526,0.8896885791449332
-1.3256172130041142,1.5869528505424753,1.073136682010853,-1.264482077580155
0.30462106880761347,1.7300785261414984,-0.9806648164340132,-0.09481111981469861
0.19486580264625408,-1.6160485330931786,-0.45252678839745575,-0.1885951432501919
-0.3701277042240549,0.9665566462394369,1.5001992915434734,-0.8492382004797164
0.18854214170202097,1.648290623049641,-0.35820212630991355,0.201582374382974
-1.3368055000794168,1.0540766801729484,1.6967689335980027,-1.1001061274056592
-0.9753065492156604,-0.3919999560865482,-1.3410857400077278,-1.5690484466929666
-0.6635220668553004,-1.2577645753507847,0.6611703349158846,1.5099846374631276
-1.231158946266037,-0.33990574452075834,-0.717491808265487,1.0438401888189501
-0.9955164044465277,-0.14391366434252795,-0.47963702653557344,0.4144712227238146
0.06452142536539322,-1.3394388104325619,-1.361914511462733,-1.1812143890824216
-1.1428255258986146,-0.31945640805925446,-0.8036542257776963,-0.08280638552932533
1.2193548098787075,0.4273347354105441,-1.2899110640861648,0.7743806208751921
-1.3392951450584025,0.6787933597244525,-0.9433471106032894,-0.1544899844755055
-0.30305684119156534,0.7487852486647761,0.23675122029374318,-1.032919529729959
-1.4466555470629003,-0.8216113392958934,1.5616103756800979,-1.3667432306727085
-0.98272313729637,1.646919253188457,0.2809488138470227,0.16042236155987177
1.0329486280915618,-1.7106762006535274,-1.4724515737079091,0.21132138673716422
1.012111923628614,1.6231737563031687,-1.194814921896609,-0.17638095534109546
-0.5982664387408017,1.7229446407130622,1.6316673940250026,0.5728152109392978
1.167199005947834,0.31810305491112867,0.4306309849119965,0.656421144109278
-1.3254666684369008,1.6527022258641375,-0.403518358055544,0.08133264403171768
0.9996442287837041,-0.33435175789207894,0.1428868379443138,-1.3680735816186727
-1.4255448376892987,1.4193496249920938,-1.2491319261176372,-1.313062059932788
-0.09858159167805729,1.093113025326526,-0.853305589521252,-0.5350971886187494
-0.68310950263952,0.01306243512166841,-0.6479942531545761,-0.16621346041957516
-0.7279786863709954,-0.5278412735136666,-0.1830635970045845,0.42539706561808044
1.0135400103515948,1.1285829323664696,1.5698355646365063,0.24069690357813045
-0.6755812441861815,-0.011527482637129998,-1.714172033909532,1.6456197636181016
-1.2245294629880756,-0.2639244023765724,0.41422538293976363,-0.20631071732106876
1.5787969389695555,-1.5746136560968915,1.1192303797719252,0.5893234656971584
0.17431237390402582,0.8645040826781822,1.535150441892303,-0.8930689479772961
0.05314596612400152,0.4254940708516748,-0.4468428314987396,0.3624563372651214
-0.6324261357224311,-0.9830040756520968,0.9614298923870214,-1.4552723325912698
0.4633903668516881,0.6632306901440768,-0.8533820623162967,1.1876025328565942
0.09965405078576346,0.19685811384246032,0.24780983352775654,-1.2233275618246964
-1.2014870340958514,-1.7206713922456578,-1.2537065638678278,-1.1590083904819188
0.5637867624282819,-0.05476559839056346,-0.09659248502359964,1.2517769947878186
-0.24053325933622524,-0.945956900997493,0.04606818529102727,-0.23276429091203032
0.6296935463834379,-0.9463410722831153,-0.8940189653165765,1.5427370772567763
-1.2178770570659094,-1.603423386857077,-1.0621738478324338,0.5649390619164093
0.9821684322350687,-0.5751072236508479,1.008227487345853,1.0895695713465088
-0.667824923013868,1.7007111989687174,-0.8765238850486462,1.368643860979238
-1.6693008568705476,-1.5258445606955873,1.1029052097398426,-0.22624700115393584
-1.390031496153788,0.6097903314848719,-1.2711358025423038,-0.8332012527772632
-0.3798819491008214,0.5104509283656462,0.5783870730277053,0.2767893589027155
-1.0459026483470601,-0.07901327002894859,-0.8662702523604575,0.8324713154474576
-0.386718975008881,-0.7219684668343528,-1.20545072482896,-1.7180108334755673
-1.3301453327169561,1.1835452748694266,0.3701951764715696,-1.52929369727317
1.4733293870147617,-0.28934837197185703,0.16924247306339366,1.2515028124282241
1.2051026017344175,-0.9403874961249412,-0.5501614049692477,-1.0349161616059779
-0.7693480408675336,-0.7005765464147014,0.9913169581201947,-1.5876571120953098
-0.7170212980457701,-1.6796904776583896,1.114588963142612,-1.4831098932150053
-0.726648205019531,-0.7426178111647962,0.6325245444009129,0.5947564061798585
-1.1424177999545373,1.6450517157497266,1.6417357763424496,0.9471237099191737
0.5815090107460046,-0.5912797965313005,1.374040915683766,-0.4879175595565441
1.4907313070299064,1.5734509103223373,-1.3213776605977254,0.7198441052194415
1.7227726240939827,-1.110099263616657,-1.3390003475927665,0.7042124807949434
-0.5035432827749733,0.9438448849676383,0.2525870552704305,0.11672284362750707
-0.44529051831018124,-0.09247576856850181,0.3551843606133905,-1.4698073003998762
0.7776736377038942,-1.11093294652715,0.2466906956228327,1.7101855466939837
1.6278725550952666,-0.2194198346584032,0.3224409610211027,-0.8126148685828837
-1.299836956547439,-0.18107597263232922,-1.707883128302206,-1.5083285324711995
-1.0758641418582986,-1.6115689687951407,1.630218853506094,0.6571381337824287
-0.9742515439018246,-0.6465542768512612,-1.3850452616397824,1.6741016929814805
-1.2732714611517908,0.5008551060981751,0.3689183421942641,-0.48274884904950743
1.2199760211751765,-0.5529452379119457,-0.06954296479933371,-1.327839847432
-0.28679599162501046,1.5024165907140008,0.21680966417125372,1.5174478661733832
-0.3207774698403951,-1.3615927307736997,-0.2934123025569889,1.2862617470198956
1.7079382861416865,-1.6577935425557289,0.2582936048702018,1.0321091411730412
-0.3323743775738245,1.1692130323445458,-0.033214374349768164,1.0020949301377189
0.9533989794268085,1.4390021240061865,-0.806794883022043,0.7463744164804478
-0.633529988466422,0.6882683447103476,1.3528692962058972,1.3891427977177726
-0.6121553770099987,-0.3158421240158607,0.8068084263289144,-1.267550920631718
-0.9659173949680574,-0.8454518953056408,0.545640744978417,0.6570743229295848
-0.5392429246680258,-0.8697114007411817,-0.8061566890743946,0.9439270550555021
-0.7860389572596614,-1.468269040428942,-1.718114294454527,-0.29974589386010525
0.9556266459980056,1.1703119913478528,1.266225400423911,-0.8337512780160712
-0.9184277051237281,-1.4921919022920556,1.3598689371771657,-0.0615147579784698
0.3065145260524044,1.315769483550703,1.701145102302777,-0.7266289980131754
1.2266041787630981,0.05741461065865994,-1.1988195788058484,-0.36329352162409106
0.2169787984142492,-1.2158283192055845,0.6857475427064156,0.9387231657805519
-0.9111001166167588,1.0133460532194607,-1.6904908061663693,0.5710503550528842
-0.8559097871988892,1.6790373267571044,-1.1855476687015651,-1.0595998856696676
-0.6160841107827679,1.3556159682267581,0.20977545431975975,-0.972022794522843
0.2256475325205411,0.4088864573897397,-0.47119406464497215,1.0786170912928916
-0.4758722190430124,-0.9585842877212732,-0.2567369319727916,-1.4782854588795182
-1.6678265238522476,-0.4636340648867584,-1.5462322191322688,1.4111558259586803
0.5227324875218476,0.4954377042699583,0.5093839534815968,-0.9580486041882846
-1.2395791748963534,1.347906591907769,1.2803316928809245,1.7132262835361667
1.654258648054605,-1.2044273475181853,1.229148626150885,1.6640485733793315
-0.44541700385955374,-0.3469797741749397,-1.1989074285355572,-0.052731349230503044
-0.658697954495444,-0.32069379393951064,-1.2627582373019601,0.48536644076454605
-0.04578211523608863,-0.2622427195331441,0.5422168543341935,1.5254300651197248
0.3972660498529318,-0.42003477745326206,-0.21019362326782173,0.22445100494543221
0.9092168552093746,0.6267710971589872,-0.8609255030822995,-0.269147196949168
-1.7066880120149135,1.5439002817546397,1.1902878555246141,1.373825189904664
-0.8158776460892894,-1.6367860675243693,-1.2817429820641986,-0.2430989494891783
1.5151713759093985,-0.6111265603153385,-0.8719505888509214,0.34294780912682604
1.5518905565103327,1.6185069047210003,0.4675412264900751,1.6289611949918608
-1.3582054847762008,0.537387655279567,0.48645400828587354,-1.3363757777008258
-1.5271136708849995,0.7890927350275984,-1.0310518709759877,0.1952120338821279
1.0304512796477021,0.7591829998951212,0.9486354706952987,0.01957371933913079
-1.4019893635073863,1.031615919314294,-0.4177682449238176,0.2127953869002152
-0.1603356060741496,-1.6828077346755808,1.6451138865032162,1.3599414893931334
0.2777280934132392,0.11480490924685174,0.14626410411585844,-0.6570443638634659
